time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
1.584357,-2.90704,256.326202,14.060614,-0.007953,-0.970237,-0.242026,-0.327013,0.231249,-0.91629,1.17625,0,57.822834,1,0,1,0,0,1,,1.530571,-14.049358,203.558533,33.658714,0.314417,-0.853383,-0.415788,-0.117705,0.399574,-0.909113,0.989139,0,67.815765,0.855352,0,1,0,1,1,
1.602227,-3.007862,255.913437,14.037362,-0.005686,-0.970535,-0.240895,-0.327602,0.229412,-0.916541,1.168066,0,57.871025,1,0,1,0,0,1,,1.5444,-13.929565,203.713593,33.887634,0.316404,-0.851896,-0.417327,-0.118448,0.401007,-0.908385,0.986072,0,67.90181,0.854564,0,1,0,1,1,
1.628779,-3.043892,255.658463,14.061099,-0.004457,-0.970718,-0.24018,-0.327985,0.228315,-0.916678,1.145101,0,58.013718,1,0,1,0,0,1,,1.561201,-13.779205,204.065018,34.167923,0.317446,-0.850425,-0.419531,-0.11899,0.403194,-0.907346,0.973412,0,68.193161,0.852195,0,1,0,1,1,
1.646732,-3.065487,255.475235,14.053816,-0.003734,-0.970692,-0.240299,-0.32833,0.228169,-0.916591,1.135013,0,58.194271,1,0,1,0,0,1,,1.578878,-13.678608,204.464844,34.426258,0.31741,-0.848786,-0.422864,-0.119391,0.406606,-0.905769,0.970203,0,68.470787,0.85554,0,1,0,1,1,
1.666597,-3.054794,255.333115,14.123348,-0.000155,-0.970531,-0.240975,-0.328717,0.227633,-0.916585,1.114177,0,58.154423,1,0,1,0,0,1,,1.595871,-13.657688,204.997818,34.739044,0.317706,-0.846881,-0.426445,-0.119979,0.410226,-0.904057,0.965835,0,68.685379,0.857956,0,1,0,1,1,
1.692163,-3.028522,255.233414,14.179448,0.001933,-0.970388,-0.241544,-0.328789,0.227499,-0.916593,1.10791,0,58.229813,1,0,1,0,0,1,,1.613997,-13.696808,205.437088,34.941315,0.318978,-0.84516,-0.428902,-0.120869,0.412571,-0.902871,0.965328,0,68.750938,0.86052,0,1,0,1,1,
1.699377,-2.977425,255.136871,14.265482,0.002861,-0.970241,-0.242125,-0.328808,0.22775,-0.916523,1.09726,0,58.320927,1,0,1,0,0,1,,1.629377,-13.743362,205.864609,35.208633,0.318521,-0.844029,-0.431461,-0.121612,0.415021,-0.901648,0.966819,0,68.799896,0.864481,0,1,0,1,1,
1.717776,-2.921551,255.018448,14.312807,0.003125,-0.970077,-0.242776,-0.328815,0.22828,-0.916389,1.091099,0,58.443264,1,0,1,0,1,1,,1.64633,-13.807007,206.235992,35.435585,0.317287,-0.842773,-0.434814,-0.122586,0.418209,-0.900041,0.970696,0,68.87442,0.866774,0,1,0,1,1,
1.744816,-2.962044,254.862717,14.373963,0.004299,-0.969929,-0.24335,-0.329305,0.228406,-0.916182,1.082806,0,58.651489,1,0,1,0,1,1,,1.6645,-13.864063,206.562637,35.671001,0.317538,-0.841478,-0.437132,-0.123383,0.420406,-0.898908,0.972843,0,68.963478,0.867863,0,1,0,1,1,
1.75634,-3.017033,254.639526,14.461896,0.006253,-0.969731,-0.244096,-0.329587,0.228463,-0.916066,1.07714,0,58.845509,1,0,1,0,1,1,,1.681368,-13.957027,206.766006,35.809093,0.318163,-0.840101,-0.43932,-0.124574,0.422334,-0.897839,0.973463,0,69.003044,0.866339,0,1,0,1,1,
1.772657,-3.074429,254.435791,14.533272,0.008148,-0.969614,-0.244503,-0.330086,0.228197,-0.915953,1.07244,0,58.932934,1,0,1,0,1,1,,1.698285,-14.107742,206.967728,35.994358,0.318581,-0.8386,-0.441877,-0.125618,0.424704,-0.896575,0.973757,0,69.133438,0.861917,0,1,0,1,1,
1.791096,-3.087234,254.100632,14.578483,0.010951,-0.969655,-0.244233,-0.330531,0.227008,-0.916088,1.065103,0,58.830956,1,0,1,0,1,1,,1.715041,-14.186337,207.15506,36.199799,0.318313,-0.837258,-0.444608,-0.126238,0.427389,-0.895211,0.968639,0,69.378166,0.860577,0,1,0,1,1,
1.811195,-3.115475,253.752655,14.59809,0.013043,-0.969684,-0.244015,-0.330923,0.226098,-0.916171,1.058953,0,58.765385,1,0,1,0,1,1,,1.732593,-14.216496,207.326813,36.37801,0.318188,-0.835812,-0.447409,-0.12672,0.430204,-0.893793,0.966439,0,69.537582,0.85585,0,1,0,1,1,
1.824674,-3.094284,253.498871,14.666602,0.013216,-0.969687,-0.243994,-0.330967,0.226018,-0.916175,1.059904,0,58.752731,1,0,1,0,1,1,,1.749211,-14.237183,207.420761,36.563393,0.317779,-0.834697,-0.449774,-0.127548,0.432419,-0.892606,0.965521,0,69.571739,0.852171,0,1,0,1,1,
